batch_id,drug_name,region,facility_type,manufacture_date,expiry_date,shelf_life_months,arrival_date,days_to_expiry_on_arrival,initial_quantity,avg_daily_consumption,demand_forecast_30d,season_on_arrival,disease_season_flag,quantity_remaining_30d_before_expiry,quantity_wasted,expired_unused,redistribution_done,redistribution_region
BATCH_TN_2023_9220,Ondansetron,Vellore,Primary Health Centre,2023-01-08,2024-12-28,24,2023-02-06,691,319,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2023_9221,Insulin,Trichy,Government Hospital,2023-12-25,2024-12-19,12,2024-02-18,305,4821,20.91,627,Winter,0,0,0,0,0,
BATCH_TN_2023_9222,Omeprazole,Vellore,Pharmacy,2023-12-13,2025-12-02,24,2024-02-02,669,552,1.15,34,Winter,0,0,0,0,0,
BATCH_TN_2024_9223,Amlodipine,Tirunelveli,Private Hospital,2024-11-25,2027-11-10,36,2025-02-16,997,2324,1.91,57,Winter,0,226,37,0,0,
BATCH_TN_2024_9224,Insulin,Salem,Private Hospital,2024-03-15,2025-03-10,12,2024-05-17,297,875,1.21,36,Pre-monsoon,0,532,63,0,1,Chennai
BATCH_TN_2024_9225,Amoxicillin,Salem,Pharmacy,2024-05-15,2026-05-05,24,2024-06-10,694,1213,1.84,55,Southwest Monsoon,0,11,1,0,0,
BATCH_TN_2024_9226,Artemether,Thoothukudi,Government Hospital,2024-08-17,2026-08-07,24,2024-10-28,648,2323,1.99,59,Northeast Monsoon,0,980,460,0,0,
BATCH_TN_2024_9227,Ibuprofen,Erode,Government Hospital,2024-11-14,2027-10-30,36,2025-01-18,1015,7242,4.23,126,Winter,0,3533,1274,0,0,
BATCH_TN_2024_9228,Metformin,Madurai,Private Hospital,2024-02-25,2027-02-09,36,2024-05-09,1006,3147,2.13,63,Pre-monsoon,0,1057,8,0,1,Trichy
BATCH_TN_2023_9229,Ibuprofen,Trichy,Pharmacy,2023-09-11,2026-08-26,36,2023-11-30,1000,657,0.66,19,Northeast Monsoon,0,63,9,0,0,
BATCH_TN_2023_9230,Ondansetron,Vellore,Government Hospital,2023-07-28,2025-07-17,24,2023-10-19,637,6307,10.64,319,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_9231,Salbutamol,Madurai,Primary Health Centre,2023-09-25,2025-09-14,24,2023-11-17,667,309,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_9232,Artemether,Chennai,Primary Health Centre,2023-04-30,2025-04-19,24,2023-07-26,633,364,0.5,15,Southwest Monsoon,1,20,4,0,0,
BATCH_TN_2023_9233,Omeprazole,Chennai,Private Hospital,2023-05-09,2025-04-28,24,2023-06-01,697,2629,4.75,142,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_9234,Amoxicillin,Tirunelveli,Primary Health Centre,2023-03-27,2025-03-16,24,2023-06-10,645,210,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9235,Ciprofloxacin,Kanchipuram,Pharmacy,2023-01-30,2025-01-19,24,2023-02-16,703,302,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2024_9236,Chloroquine,Madurai,Pharmacy,2024-04-03,2029-03-08,60,2024-06-25,1717,1720,1.25,37,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_9237,Omeprazole,Trichy,Private Hospital,2023-06-19,2025-06-08,24,2023-07-10,699,2755,3.34,100,Southwest Monsoon,0,546,149,0,0,
BATCH_TN_2024_9238,Chloroquine,Chennai,Primary Health Centre,2024-06-20,2029-05-25,60,2024-08-17,1742,198,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_9239,Ondansetron,Vellore,Private Hospital,2024-10-25,2026-10-15,24,2024-12-15,669,3484,5.97,179,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_9240,Chloroquine,Erode,Primary Health Centre,2024-04-22,2029-03-27,60,2024-06-02,1759,104,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_9241,Chloroquine,Chennai,Private Hospital,2023-11-01,2028-10-05,60,2024-01-02,1738,774,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2023_9242,Metformin,Chennai,Government Hospital,2023-06-24,2026-06-08,36,2023-09-16,996,6896,3.05,91,Southwest Monsoon,0,4190,1693,0,0,
BATCH_TN_2024_9243,Insulin,Trichy,Pharmacy,2024-06-07,2025-06-02,12,2024-08-29,277,519,1.97,58,Southwest Monsoon,0,27,5,0,0,
BATCH_TN_2023_9244,Amoxicillin,Erode,Private Hospital,2023-01-29,2025-01-18,24,2023-04-05,654,1888,1.24,37,Pre-monsoon,0,1077,409,0,0,
BATCH_TN_2024_9245,Paracetamol,Erode,Primary Health Centre,2024-09-17,2027-09-02,36,2024-11-24,1012,491,0.65,19,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2024_9246,Amlodipine,Kanchipuram,Private Hospital,2024-06-03,2027-05-19,36,2024-08-31,991,3748,3.76,112,Southwest Monsoon,0,328,30,0,0,
BATCH_TN_2024_9247,Chloroquine,Kanchipuram,Primary Health Centre,2024-12-13,2029-11-17,60,2025-03-01,1722,245,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9248,Amlodipine,Chennai,Pharmacy,2024-01-01,2026-12-16,36,2024-02-12,1038,354,0.5,15,Winter,0,0,0,0,0,
BATCH_TN_2024_9249,Paracetamol,Chennai,Pharmacy,2024-08-08,2027-07-24,36,2024-09-10,1047,1434,0.68,20,Southwest Monsoon,0,646,62,0,1,Tirunelveli
BATCH_TN_2023_9250,Chloroquine,Kanchipuram,Primary Health Centre,2023-01-24,2027-12-29,60,2023-04-06,1728,571,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9251,Omeprazole,Salem,Primary Health Centre,2023-08-11,2025-07-31,24,2023-09-24,676,428,0.5,15,Southwest Monsoon,0,104,26,0,0,
BATCH_TN_2024_9252,Artemether,Tirunelveli,Government Hospital,2024-05-03,2026-04-23,24,2024-07-10,652,4070,4.59,137,Southwest Monsoon,1,974,227,0,0,
BATCH_TN_2024_9253,Chloroquine,Trichy,Primary Health Centre,2024-07-17,2029-06-21,60,2024-10-05,1720,625,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_9254,Amoxicillin,Erode,Private Hospital,2023-08-08,2025-07-28,24,2023-11-06,630,1028,2.18,65,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_9255,Omeprazole,Coimbatore,Private Hospital,2024-08-17,2026-08-07,24,2024-09-20,686,3051,2.26,67,Southwest Monsoon,0,1614,642,0,0,
BATCH_TN_2024_9256,Ondansetron,Erode,Private Hospital,2024-12-16,2026-12-06,24,2025-01-01,704,839,0.5,15,Winter,0,550,313,0,0,
BATCH_TN_2024_9257,Ibuprofen,Vellore,Primary Health Centre,2024-01-23,2027-01-07,36,2024-03-13,1030,753,0.55,16,Pre-monsoon,0,242,16,0,1,Thoothukudi
BATCH_TN_2024_9258,Artemether,Trichy,Pharmacy,2024-11-08,2026-10-29,24,2024-12-08,690,1161,1.75,52,Northeast Monsoon,0,134,20,0,0,
BATCH_TN_2023_9259,Artemether,Kanchipuram,Pharmacy,2023-06-20,2025-06-09,24,2023-07-07,703,1781,2.94,88,Southwest Monsoon,1,84,14,0,0,
BATCH_TN_2024_9260,Artemether,Thoothukudi,Primary Health Centre,2024-02-16,2026-02-05,24,2024-04-07,669,305,0.59,17,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9261,Paracetamol,Coimbatore,Primary Health Centre,2023-05-29,2026-05-13,36,2023-08-17,1000,474,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9262,Metformin,Trichy,Government Hospital,2024-01-12,2026-12-27,36,2024-04-03,998,7262,2.84,85,Pre-monsoon,0,4595,1916,0,0,
BATCH_TN_2024_9263,Salbutamol,Erode,Private Hospital,2024-01-10,2025-12-30,24,2024-02-21,678,2198,4.23,126,Winter,1,0,0,0,0,
BATCH_TN_2024_9264,Ibuprofen,Chennai,Private Hospital,2024-10-20,2027-10-05,36,2025-01-01,1007,1596,2.07,62,Winter,0,0,0,0,0,
BATCH_TN_2023_9265,Omeprazole,Erode,Private Hospital,2023-08-27,2025-08-16,24,2023-09-22,694,1742,3.03,90,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9266,Artemether,Trichy,Private Hospital,2023-02-28,2025-02-17,24,2023-05-10,649,3407,5.9,176,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9267,Amoxicillin,Thoothukudi,Primary Health Centre,2023-12-11,2025-11-30,24,2024-02-23,646,342,0.5,15,Winter,1,77,0,0,1,Tirunelveli
BATCH_TN_2024_9268,Paracetamol,Coimbatore,Private Hospital,2024-07-06,2027-06-21,36,2024-09-26,998,3335,4.13,123,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9269,Amlodipine,Kanchipuram,Private Hospital,2024-05-29,2027-05-14,36,2024-08-17,1000,2841,1.22,36,Southwest Monsoon,0,1503,51,0,1,Trichy
BATCH_TN_2024_9270,Ciprofloxacin,Vellore,Pharmacy,2024-10-03,2026-09-23,24,2024-10-31,692,1634,2.41,72,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_9271,Artemether,Trichy,Pharmacy,2023-02-03,2025-01-23,24,2023-04-22,642,1605,1.73,51,Pre-monsoon,0,648,202,0,0,
BATCH_TN_2023_9272,Omeprazole,Trichy,Pharmacy,2023-11-05,2025-10-25,24,2024-01-26,638,1955,2.34,70,Winter,0,583,51,0,1,Vellore
BATCH_TN_2023_9273,Ibuprofen,Trichy,Primary Health Centre,2023-09-04,2026-08-19,36,2023-11-16,1007,518,0.5,15,Northeast Monsoon,0,31,3,0,0,
BATCH_TN_2024_9274,Ondansetron,Chennai,Primary Health Centre,2024-06-20,2026-06-10,24,2024-08-04,675,753,0.5,15,Southwest Monsoon,0,412,230,0,0,
BATCH_TN_2024_9275,Paracetamol,Trichy,Primary Health Centre,2024-04-27,2027-04-12,36,2024-05-22,1055,141,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9276,Paracetamol,Vellore,Primary Health Centre,2024-07-18,2027-07-03,36,2024-08-24,1043,238,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9277,Salbutamol,Vellore,Primary Health Centre,2023-08-26,2025-08-15,24,2023-09-20,695,600,0.94,28,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9278,Amoxicillin,Coimbatore,Government Hospital,2024-10-07,2026-09-27,24,2024-12-20,646,5078,4.95,148,Northeast Monsoon,1,2412,1088,0,0,
BATCH_TN_2024_9279,Chloroquine,Thoothukudi,Pharmacy,2024-04-25,2029-03-30,60,2024-05-19,1776,1690,0.5,15,Pre-monsoon,0,869,65,0,1,Madurai
BATCH_TN_2024_9280,Chloroquine,Erode,Government Hospital,2024-09-29,2029-09-03,60,2024-11-24,1744,5091,2.43,72,Northeast Monsoon,0,652,72,0,0,
BATCH_TN_2023_9281,Salbutamol,Coimbatore,Government Hospital,2023-07-05,2025-06-24,24,2023-09-06,657,5230,5.7,170,Southwest Monsoon,0,1678,20,0,1,Tirunelveli
BATCH_TN_2023_9282,Amlodipine,Trichy,Private Hospital,2023-12-16,2026-11-30,36,2024-02-14,1020,2734,2.43,72,Winter,0,452,75,0,0,
BATCH_TN_2024_9283,Amlodipine,Madurai,Pharmacy,2024-10-14,2027-09-29,36,2024-12-13,1020,833,0.5,15,Northeast Monsoon,0,315,10,0,1,Tirunelveli
BATCH_TN_2023_9284,Metformin,Salem,Government Hospital,2023-06-08,2026-05-23,36,2023-08-03,1024,4702,6.18,185,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9285,Paracetamol,Thoothukudi,Government Hospital,2023-12-04,2026-11-18,36,2024-03-02,991,1668,1.34,40,Pre-monsoon,0,570,22,0,1,Tirunelveli
BATCH_TN_2023_9286,Ondansetron,Kanchipuram,Pharmacy,2023-03-14,2025-03-03,24,2023-05-27,646,972,1.35,40,Pre-monsoon,1,19,4,0,0,
BATCH_TN_2023_9287,Amoxicillin,Trichy,Primary Health Centre,2023-01-03,2024-12-23,24,2023-01-28,695,191,0.5,15,Winter,1,0,0,0,0,
BATCH_TN_2023_9288,Ibuprofen,Kanchipuram,Private Hospital,2023-08-02,2026-07-17,36,2023-09-12,1039,1704,1.29,38,Southwest Monsoon,0,555,133,0,0,
BATCH_TN_2024_9289,Amlodipine,Madurai,Pharmacy,2024-01-10,2026-12-25,36,2024-01-25,1065,1656,2.01,60,Winter,0,0,0,0,0,
BATCH_TN_2023_9290,Omeprazole,Thoothukudi,Primary Health Centre,2023-04-01,2025-03-21,24,2023-05-10,681,185,0.5,15,Pre-monsoon,1,0,0,0,0,
BATCH_TN_2024_9291,Metformin,Coimbatore,Primary Health Centre,2024-11-13,2027-10-29,36,2024-12-08,1055,256,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_9292,Amlodipine,Coimbatore,Pharmacy,2024-08-22,2027-08-07,36,2024-10-23,1018,885,1.12,33,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_9293,Chloroquine,Madurai,Primary Health Centre,2024-02-09,2029-01-13,60,2024-04-08,1741,257,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9294,Chloroquine,Coimbatore,Private Hospital,2024-09-19,2029-08-24,60,2024-12-12,1716,762,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_9295,Artemether,Tirunelveli,Government Hospital,2023-11-27,2025-11-16,24,2024-01-26,660,4360,4.8,143,Winter,0,1269,396,0,0,
BATCH_TN_2024_9296,Ibuprofen,Coimbatore,Government Hospital,2024-04-09,2027-03-25,36,2024-05-22,1037,5984,2.26,67,Pre-monsoon,0,3787,1647,0,0,
BATCH_TN_2024_9297,Artemether,Trichy,Primary Health Centre,2024-05-12,2026-05-02,24,2024-07-23,648,456,0.85,25,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_9298,Ciprofloxacin,Chennai,Pharmacy,2023-01-10,2024-12-30,24,2023-04-06,634,555,1.08,32,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9299,Ciprofloxacin,Salem,Primary Health Centre,2023-06-09,2025-05-29,24,2023-09-01,636,660,1.32,39,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9300,Insulin,Coimbatore,Primary Health Centre,2023-07-25,2024-07-19,12,2023-08-23,331,264,0.78,23,Southwest Monsoon,0,17,4,0,0,
BATCH_TN_2024_9301,Paracetamol,Madurai,Primary Health Centre,2024-02-22,2027-02-06,36,2024-04-23,1019,659,0.5,15,Pre-monsoon,0,196,9,0,1,Trichy
BATCH_TN_2023_9302,Omeprazole,Trichy,Pharmacy,2023-02-12,2025-02-01,24,2023-04-01,672,800,1.34,40,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9303,Ibuprofen,Trichy,Primary Health Centre,2024-12-28,2027-12-13,36,2025-02-03,1043,392,0.52,15,Winter,0,0,0,0,0,
BATCH_TN_2024_9304,Salbutamol,Chennai,Government Hospital,2024-10-30,2026-10-20,24,2024-12-21,668,2579,5.11,153,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_9305,Omeprazole,Vellore,Pharmacy,2023-05-12,2025-05-01,24,2023-05-28,704,435,0.59,17,Pre-monsoon,1,4,0,0,0,
BATCH_TN_2023_9306,Metformin,Tirunelveli,Primary Health Centre,2023-08-22,2026-08-06,36,2023-10-23,1018,520,0.5,15,Northeast Monsoon,1,99,0,0,1,Trichy
BATCH_TN_2023_9307,Amoxicillin,Madurai,Government Hospital,2023-11-29,2025-11-18,24,2024-02-07,650,2204,3.36,100,Winter,1,228,31,0,0,
BATCH_TN_2023_9308,Ibuprofen,Thoothukudi,Pharmacy,2023-05-19,2026-05-03,36,2023-06-16,1052,638,0.75,22,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9309,Ondansetron,Erode,Government Hospital,2023-03-14,2025-03-03,24,2023-04-17,686,6996,8.29,248,Pre-monsoon,0,1752,48,0,1,Thoothukudi
BATCH_TN_2024_9310,Amlodipine,Vellore,Primary Health Centre,2024-06-20,2027-06-05,36,2024-08-10,1029,245,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9311,Metformin,Madurai,Government Hospital,2023-12-01,2026-11-15,36,2024-02-22,997,3106,3.76,112,Winter,0,0,0,0,0,
BATCH_TN_2024_9312,Ibuprofen,Madurai,Primary Health Centre,2024-03-08,2027-02-21,36,2024-04-17,1040,744,0.94,28,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9313,Salbutamol,Erode,Government Hospital,2023-08-15,2025-08-04,24,2023-10-08,666,3085,4.77,143,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2023_9314,Chloroquine,Erode,Primary Health Centre,2023-08-29,2028-08-02,60,2023-10-30,1738,413,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_9315,Amoxicillin,Vellore,Primary Health Centre,2024-01-06,2025-12-26,24,2024-02-03,692,146,0.5,15,Winter,1,0,0,0,0,
BATCH_TN_2024_9316,Metformin,Erode,Government Hospital,2024-02-08,2027-01-23,36,2024-02-28,1060,4601,4.19,125,Winter,0,770,91,0,0,
BATCH_TN_2024_9317,Salbutamol,Chennai,Primary Health Centre,2024-02-19,2026-02-08,24,2024-05-17,632,109,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9318,Paracetamol,Madurai,Private Hospital,2024-09-30,2027-09-15,36,2024-12-24,995,3960,1.49,44,Northeast Monsoon,1,2520,1401,0,0,
BATCH_TN_2023_9319,Amlodipine,Kanchipuram,Private Hospital,2023-07-10,2026-06-24,36,2023-08-15,1044,2893,3.11,93,Southwest Monsoon,0,85,7,0,0,
BATCH_TN_2023_9320,Amoxicillin,Vellore,Government Hospital,2023-04-29,2025-04-18,24,2023-06-15,673,3395,3.13,93,Southwest Monsoon,0,1620,487,0,0,
BATCH_TN_2023_9321,Amoxicillin,Chennai,Pharmacy,2023-12-17,2025-12-06,24,2024-02-24,651,1412,2.46,73,Winter,1,0,0,0,0,
BATCH_TN_2024_9322,Amoxicillin,Trichy,Primary Health Centre,2024-02-03,2026-01-23,24,2024-04-03,660,539,0.6,18,Pre-monsoon,0,167,52,0,0,
BATCH_TN_2023_9323,Metformin,Salem,Primary Health Centre,2023-06-03,2026-05-18,36,2023-07-16,1037,632,0.64,19,Southwest Monsoon,0,70,9,0,0,
BATCH_TN_2024_9324,Ciprofloxacin,Madurai,Private Hospital,2024-05-16,2026-05-06,24,2024-08-02,642,1022,1.89,56,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9325,Ondansetron,Thoothukudi,Private Hospital,2024-02-06,2026-01-26,24,2024-03-20,677,1536,2.81,84,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9326,Chloroquine,Tirunelveli,Primary Health Centre,2024-06-12,2029-05-17,60,2024-07-11,1771,595,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_9327,Paracetamol,Vellore,Primary Health Centre,2023-10-30,2026-10-14,36,2023-12-18,1031,535,0.5,15,Northeast Monsoon,1,68,7,0,0,
BATCH_TN_2024_9328,Amlodipine,Coimbatore,Primary Health Centre,2024-02-07,2027-01-22,36,2024-04-30,997,216,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9329,Metformin,Kanchipuram,Government Hospital,2023-01-13,2025-12-28,36,2023-03-18,1016,3742,1.5,44,Pre-monsoon,0,2434,1111,0,0,
BATCH_TN_2024_9330,Omeprazole,Tirunelveli,Primary Health Centre,2024-03-16,2026-03-06,24,2024-04-16,689,673,1.28,38,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9331,Artemether,Thoothukudi,Primary Health Centre,2023-05-27,2025-05-16,24,2023-08-05,650,757,0.71,21,Southwest Monsoon,1,259,90,0,0,
BATCH_TN_2023_9332,Omeprazole,Trichy,Private Hospital,2023-03-04,2025-02-21,24,2023-05-28,635,1458,2.19,65,Pre-monsoon,1,126,21,0,0,
BATCH_TN_2023_9333,Metformin,Chennai,Private Hospital,2023-08-18,2026-08-02,36,2023-10-13,1024,1606,1.88,56,Northeast Monsoon,1,11,1,0,0,
BATCH_TN_2023_9334,Insulin,Vellore,Private Hospital,2023-05-26,2024-05-20,12,2023-08-12,282,3529,8.12,243,Southwest Monsoon,0,1658,805,0,0,
BATCH_TN_2024_9335,Amlodipine,Kanchipuram,Pharmacy,2024-05-12,2027-04-27,36,2024-07-23,1008,1808,1.71,51,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9336,Amoxicillin,Erode,Private Hospital,2023-10-03,2025-09-22,24,2023-11-08,684,1911,1.09,32,Northeast Monsoon,0,1127,93,0,1,Trichy
BATCH_TN_2024_9337,Paracetamol,Coimbatore,Private Hospital,2024-09-29,2027-09-14,36,2024-12-15,1003,1571,1.26,37,Northeast Monsoon,1,233,53,0,0,
BATCH_TN_2023_9338,Insulin,Madurai,Pharmacy,2023-05-01,2024-04-25,12,2023-05-17,344,589,1.46,43,Pre-monsoon,0,94,23,0,0,
BATCH_TN_2023_9339,Insulin,Erode,Government Hospital,2023-09-16,2024-09-10,12,2023-10-09,337,3707,6.84,205,Northeast Monsoon,1,1526,603,0,0,
BATCH_TN_2023_9340,Amoxicillin,Salem,Government Hospital,2023-01-24,2025-01-13,24,2023-03-11,674,2018,1.37,41,Pre-monsoon,0,1159,417,0,0,
BATCH_TN_2024_9341,Metformin,Erode,Primary Health Centre,2024-09-25,2027-09-10,36,2024-11-28,1016,111,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_9342,Metformin,Kanchipuram,Private Hospital,2023-03-25,2026-03-09,36,2023-05-27,1017,689,0.58,17,Pre-monsoon,0,195,39,0,0,
BATCH_TN_2024_9343,Salbutamol,Kanchipuram,Private Hospital,2024-11-10,2026-10-31,24,2025-01-19,650,1266,2.09,62,Winter,1,85,10,0,0,
BATCH_TN_2023_9344,Artemether,Madurai,Pharmacy,2023-10-10,2025-09-29,24,2023-11-13,686,1258,0.92,27,Northeast Monsoon,0,570,29,0,1,Vellore
BATCH_TN_2024_9345,Ibuprofen,Salem,Private Hospital,2024-12-25,2027-12-10,36,2025-03-12,1003,1404,1.18,35,Pre-monsoon,0,246,46,0,0,
BATCH_TN_2023_9346,Amoxicillin,Madurai,Private Hospital,2023-11-26,2025-11-15,24,2024-02-03,651,3423,6.58,197,Winter,1,0,0,0,0,
BATCH_TN_2023_9347,Amlodipine,Vellore,Pharmacy,2023-12-17,2026-12-01,36,2024-02-03,1032,1956,2.24,67,Winter,0,0,0,0,0,
BATCH_TN_2024_9348,Chloroquine,Tirunelveli,Primary Health Centre,2024-07-16,2029-06-20,60,2024-09-21,1733,121,0.5,15,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2023_9349,Insulin,Tirunelveli,Pharmacy,2023-05-07,2024-05-01,12,2023-06-20,316,1134,4.63,138,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9350,Paracetamol,Madurai,Private Hospital,2024-10-10,2027-09-25,36,2024-12-12,1017,1339,1.21,36,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_9351,Amoxicillin,Vellore,Government Hospital,2023-03-07,2025-02-24,24,2023-05-28,638,6218,8.26,247,Pre-monsoon,0,463,129,0,0,
BATCH_TN_2024_9352,Artemether,Trichy,Government Hospital,2024-01-06,2025-12-26,24,2024-02-09,686,3902,6.14,184,Winter,0,0,0,0,0,
BATCH_TN_2024_9353,Ibuprofen,Chennai,Government Hospital,2024-04-15,2027-03-31,36,2024-06-17,1017,1490,2.03,60,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9354,Paracetamol,Thoothukudi,Private Hospital,2024-04-11,2027-03-27,36,2024-05-06,1055,3949,2.35,70,Pre-monsoon,0,1832,745,0,0,
BATCH_TN_2024_9355,Omeprazole,Erode,Private Hospital,2024-05-17,2026-05-07,24,2024-06-15,691,2430,2.53,75,Southwest Monsoon,1,794,41,0,1,Thoothukudi
BATCH_TN_2024_9356,Chloroquine,Kanchipuram,Private Hospital,2024-04-30,2029-04-04,60,2024-06-01,1768,3753,2.78,83,Southwest Monsoon,1,0,0,0,0,
BATCH_TN_2024_9357,Omeprazole,Vellore,Government Hospital,2024-08-03,2026-07-24,24,2024-09-16,676,1554,2.19,65,Southwest Monsoon,0,332,16,0,1,Coimbatore
BATCH_TN_2024_9358,Omeprazole,Erode,Government Hospital,2024-10-12,2026-10-02,24,2024-12-02,669,5408,2.93,87,Northeast Monsoon,0,3787,499,0,1,Vellore
BATCH_TN_2024_9359,Salbutamol,Kanchipuram,Government Hospital,2024-05-29,2026-05-19,24,2024-07-09,679,1050,1.25,37,Southwest Monsoon,0,238,2,0,1,Madurai
BATCH_TN_2023_9360,Ciprofloxacin,Thoothukudi,Government Hospital,2023-02-06,2025-01-26,24,2023-03-07,691,4347,2.72,81,Pre-monsoon,0,2599,89,0,1,Kanchipuram
BATCH_TN_2023_9361,Chloroquine,Trichy,Primary Health Centre,2023-10-15,2028-09-18,60,2023-11-21,1763,338,0.5,15,Northeast Monsoon,0,0,0,0,0,
BATCH_TN_2024_9362,Insulin,Salem,Pharmacy,2024-04-10,2025-04-05,12,2024-05-01,339,1988,5.13,153,Pre-monsoon,0,180,62,0,0,
BATCH_TN_2023_9363,Metformin,Tirunelveli,Primary Health Centre,2023-04-21,2026-04-05,36,2023-05-08,1063,547,0.5,15,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2024_9364,Insulin,Vellore,Private Hospital,2024-02-15,2025-02-09,12,2024-03-17,329,3003,3.8,114,Pre-monsoon,0,1814,1064,0,0,
BATCH_TN_2024_9365,Paracetamol,Salem,Pharmacy,2024-10-14,2027-09-29,36,2024-11-03,1060,493,0.5,15,Northeast Monsoon,1,0,0,0,0,
BATCH_TN_2023_9366,Ibuprofen,Salem,Private Hospital,2023-04-27,2026-04-11,36,2023-07-13,1003,2646,2.57,77,Southwest Monsoon,0,377,39,0,0,
BATCH_TN_2024_9367,Ibuprofen,Erode,Government Hospital,2024-04-12,2027-03-28,36,2024-07-09,992,5340,6.27,188,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9368,Ciprofloxacin,Tirunelveli,Private Hospital,2024-09-05,2026-08-26,24,2024-11-09,655,1081,1.66,49,Northeast Monsoon,1,136,20,0,0,
BATCH_TN_2024_9369,Artemether,Chennai,Private Hospital,2024-12-27,2026-12-17,24,2025-02-13,672,2420,2.46,73,Winter,0,1000,29,0,1,Tirunelveli
BATCH_TN_2024_9370,Metformin,Coimbatore,Primary Health Centre,2024-03-29,2027-03-14,36,2024-06-17,1000,338,0.5,15,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2024_9371,Ibuprofen,Trichy,Private Hospital,2024-04-24,2027-04-09,36,2024-06-05,1038,3416,2.15,64,Southwest Monsoon,0,1420,5,0,1,Salem
BATCH_TN_2024_9372,Ibuprofen,Chennai,Pharmacy,2024-03-09,2027-02-22,36,2024-04-15,1043,1606,1.97,58,Pre-monsoon,0,0,0,0,0,
BATCH_TN_2023_9373,Artemether,Kanchipuram,Private Hospital,2023-12-19,2025-12-08,24,2024-03-13,635,1787,2.57,76,Pre-monsoon,0,49,11,0,0,
BATCH_TN_2024_9374,Insulin,Trichy,Government Hospital,2024-04-13,2025-04-08,12,2024-06-01,311,4720,20.48,614,Southwest Monsoon,0,0,0,0,0,
BATCH_TN_2023_9375,Amlodipine,Tirunelveli,Private Hospital,2023-03-24,2026-03-08,36,2023-06-12,1000,2556,2.68,80,Southwest Monsoon,0,258,31,0,0,
